TimeV_S	AmplitudeV_S	TimeV_C	AmplitudeV_C	TimeV_R	AmplitudeV_R									
0.000202	0.161396	0.000202	-0.175513	0.000202	0.0235405			0.000202	-0.175513	1.36E-02
0.000204	0.0828056	0.000204	-0.108517	0.000204	0.0283719			0.000204	-0.108517	1.36E-02
0.000206	0.00163824	0.000206	-0.040878	0.000206	0.0322371			0.000206	-0.040878	1.36E-02
0.000208	-0.0666454	0.000208	0.0261173	0.000208	0.0332033			0.000208	0.0261173	1.36E-02
0.00021	-0.132352	0.00021	0.0882812	0.00021	0.0335254			0.00021	0.0882812	1.36E-02
0.000212	-0.194194	0.000212	0.144325	0.000212	0.0332033			0.000212	0.144325	1.36E-02
0.000214	-0.246373	0.000214	0.191995	0.000214	0.0312708			0.000214	0.191995	1.36E-02
0.000216	-0.279549	0.000216	0.229358	0.000216	0.0280498			0.000216	0.229358	1.36E-02
0.000218	-0.30435	0.000218	0.25738	0.000218	0.0235405			0.000218	0.25738	1.36E-02
0.00022	-0.317878	0.00022	0.273163	0.00022	0.0193533			0.00022	0.273163	1.36E-02
0.000222	-0.316267	0.000222	0.27735	0.000222	0.0132336			0.000222	0.27735	1.36E-02
0.000224	-0.300807	0.000224	0.270908	0.000224	0.00775801			0.000224	0.270908	1.36E-02
0.000226	-0.280515	0.000226	0.254803	0.000226	0.00131615			0.000226	0.254803	1.36E-02
0.000228	-0.247983	0.000228	0.228392	0.000228	-0.00448152			0.000228	0.228392	1.36E-02
0.00023	-0.20128	0.00023	0.195216	0.00023	-0.00931291			0.00023	0.195216	1.36E-02
0.000232	-0.153932	0.000232	0.155599	0.000232	-0.0144664			0.000232	0.155599	1.36E-02
0.000234	-0.10272	0.000234	0.111472	0.000234	-0.0189757			0.000234	0.111472	1.36E-02
0.000236	-0.0560163	0.000236	0.0657347	0.000236	-0.0212303			0.000236	0.0657347	1.36E-02
0.000238	0.00292662	0.000238	0.0187092	0.000238	-0.0241292			0.000238	0.0187092	1.36E-02
0.00024	0.0515626	0.00024	-0.0263838	0.00024	-0.0247734			0.00024	-0.0263838	1.36E-02
0.000242	0.0940789	0.000242	-0.0689	0.000242	-0.0250954			0.000242	-0.0689	1.36E-02
0.000244	0.134663	0.000244	-0.106585	0.000244	-0.0244513			0.000244	-0.106585	1.36E-02
0.000246	0.173314	0.000246	-0.139438	0.000246	-0.0225187			0.000246	-0.139438	1.36E-02
0.000248	0.196826	0.000248	-0.164562	0.000248	-0.0209082			0.000248	-0.164562	1.36E-02
0.00025	0.207133	0.00025	-0.182277	0.00025	-0.0173652			0.00025	-0.182277	1.36E-02
0.000252	0.219373	0.000252	-0.191939	0.000252	-0.0135001			0.000252	-0.191939	1.36E-02
0.000254	0.215508	0.000254	-0.193872	0.000254	-0.0102792			0.000254	-0.193872	1.36E-02
0.000256	0.202946	0.000256	-0.188718	0.000256	-0.00641407			0.000256	-0.188718	1.36E-02
0.000258	0.184265	0.000258	-0.175835	0.000258	-0.00190477			0.000258	-0.175835	1.36E-02
0.00026	0.161074	0.00026	-0.157798	0.00026	0.00163824			0.00026	-0.157798	1.36E-02
0.000262	0.137239	0.000262	-0.133319	0.000262	0.00550336			0.000262	-0.133319	1.36E-02
0.000264	0.0966556	0.000264	-0.105619	0.000264	0.00840219			0.000264	-0.105619	1.36E-02
0.000266	0.0647684	0.000266	-0.0750198	0.000266	0.0116231			0.000266	-0.0750198	1.36E-02
0.000268	0.0283719	0.000268	-0.0421664	0.000268	0.0138778			0.000268	-0.0421664	1.36E-02
0.00027	-0.00802454	0.00027	-0.00995709	0.00027	0.014844			0.00027	-0.00995709	1.36E-02
0.000272	-0.0457094	0.000272	0.0206417	0.000272	0.0151661			0.000272	0.0206417	1.36E-02
