0.0	4.53194
2e-06	4.98997
4e-06	4.98739
6e-06	4.98739
8e-06	4.989
1e-05	0.450958
1.2e-05	-0.00448152
1.4e-05	-0.00158268
1.6e-05	-0.000294312
1.8e-05	-0.00158268
2e-05	0.000349874
2.2e-05	0.00260452
2.4e-05	0.00228243
2.6e-05	0.00163824
2.8e-05	0.0035708
3e-05	0.00550336
3.2e-05	0.0035708
3.4e-05	0.00292662
3.6e-05	0.00582545
3.8e-05	0.00518126
4e-05	0.00324871
4.2e-05	0.0035708
4.4e-05	0.00389289
4.6e-05	0.00131615
4.8e-05	0.000671966
5e-05	0.000994059
5.2e-05	0.00163824
5.4e-05	-0.000938497
5.6e-05	-0.00158268
5.8e-05	-0.000616404
6e-05	-0.00190477
6.2e-05	-0.00351524
6.4e-05	-0.00351524
6.6e-05	-0.00222687
6.8e-05	-0.00383733
7e-05	-0.00383733
7.2e-05	-0.00222687
7.4e-05	-0.00319315
7.6e-05	-0.00351524
7.8e-05	-0.00448152
8e-05	-0.000938497
8.2e-05	-0.00158268
8.4e-05	-0.00254896
8.6e-05	-0.000294312
8.8e-05	0.000349874
9e-05	0.000349874
9.2e-05	-0.000616404
9.4e-05	0.00196034
9.6e-05	0.00228243
9.8e-05	2.78e-05
0.0001	0.00228243
0.000102	0.00324871
0.000104	0.00292662
0.000106	0.000349874
0.000108	0.00196034
0.00011	0.00292662
0.000112	0.000349874
0.000114	0.000349874
0.000116	0.00131615
0.000118	0.00163824
0.00012	-0.000294312
0.000122	-0.000616404
0.000124	0.000349874
0.000126	-0.00126059
0.000128	-0.00254896
0.00013	-0.000938497
0.000132	-0.000294312
0.000134	-0.00254896
0.000136	-0.00254896
0.000138	-0.00126059
0.00014	-0.00158268
0.000142	-0.00254896
0.000144	-0.00190477
0.000146	-0.000294312
0.000148	-0.00126059
0.00015	-0.00222687
0.000152	-0.000294312
0.000154	-0.000294312
0.000156	-0.00126059
0.000158	-0.000616404
0.00016	0.00196034
0.000162	0.000994059
0.000164	-0.000616404
0.000166	0.00196034
0.000168	0.00228243
0.00017	0.000994059
0.000172	0.000349874
0.000174	0.00228243
0.000176	0.00131615
0.000178	-0.000294312
0.00018	0.000994059
0.000182	0.00163824
0.000184	-0.000294312
0.000186	-0.000616404
0.000188	-0.000294312
0.00019	0.000994059
0.000192	-0.00190477
0.000194	-0.000938497
0.000196	-0.000294312
0.000198	-0.000938497
0.0002	-0.00222687
0.000202	-0.00158268
0.000204	2.78e-05
0.000206	-0.00190477
0.000208	-0.00254896
0.00021	-0.000294312
0.000212	-0.000294312
0.000214	-0.00158268
0.000216	-0.00158268
0.000218	0.000671966
0.00022	-0.000294312
0.000222	-0.00158268
0.000224	0.000671966
0.000226	0.000994059
0.000228	-0.000294312
0.00023	-0.000616404
0.000232	0.00131615
0.000234	0.000671966
0.000236	-0.000616404
0.000238	0.000671966
0.00024	0.00163824
0.000242	0.000994059
0.000244	-0.000938497
0.000246	0.00131615
0.000248	0.000349874
0.00025	-0.000294312
0.000252	-0.000938497
0.000254	0.000349874
0.000256	0.000671966
0.000258	-0.00190477
0.00026	2.78e-05
0.000262	0.000349874
0.000264	-0.00126059
0.000266	-0.00254896
0.000268	-0.000938497
0.00027	0.000994059
0.000272	-0.00222687
0.000274	-0.00126059
0.000276	2.78e-05
0.000278	-0.000616404
0.00028	-0.00158268
0.000282	-0.000938497
0.000284	0.00163824
0.000286	-0.000938497
0.000288	-0.000938497
0.00029	0.00131615
0.000292	0.000671966
0.000294	-0.000938497
0.000296	-0.000294312
0.000298	0.00163824
0.0003	2.78e-05
0.000302	-0.00158268
0.000304	0.00131615
0.000306	0.000671966
0.000308	-0.00126059
0.00031	-0.000294312
0.000312	0.00131615
0.000314	0.000671966
0.000316	-0.00190477
0.000318	0.000349874
0.00032	0.000994059
0.000322	-0.00126059
0.000324	-0.00190477
0.000326	2.78e-05
0.000328	0.000349874
0.00033	-0.00158268
0.000332	-0.000938497
0.000334	0.000349874
0.000336	-0.00126059
0.000338	-0.00222687
0.00034	-0.000616404
0.000342	0.000671966
0.000344	-0.00158268
0.000346	-0.00126059
0.000348	0.000349874
0.00035	0.000671966
0.000352	-0.00126059
0.000354	-0.00158268
0.000356	0.00131615
0.000358	-0.000938497
0.00036	-0.000938497
0.000362	0.000994059
0.000364	0.000671966
0.000366	-0.000294312
0.000368	-0.000938497
0.00037	0.00163824
0.000372	2.78e-05
0.000374	-0.00126059
0.000376	2.78e-05
0.000378	0.000349874
0.00038	2.78e-05
0.000382	-0.00190477
0.000384	2.78e-05
0.000386	-0.000294312
0.000388	-0.00158268
0.00039	-0.000294312
0.000392	0.000994059
0.000394	2.78e-05
0.000396	-0.00222687
0.000398	-0.000294312
0.0004	0.000671966	
