0.0	4.76127
2e-06	4.93263
4e-06	4.89173
6e-06	4.85919
8e-06	4.83536
1e-05	4.79832
1.2e-05	-0.14427
1.4e-05	-0.120757
1.6e-05	-0.0788849
1.8e-05	-0.0463536
2e-05	-0.013178
2.2e-05	0.0196754
2.4e-05	0.0496301
2.6e-05	0.0750754
2.8e-05	0.0998765
3e-05	0.11727
3.2e-05	0.134985
3.4e-05	0.143681
3.6e-05	0.150445
3.8e-05	0.152056
4e-05	0.149479
4.2e-05	0.143359
4.4e-05	0.133696
4.6e-05	0.118236
4.8e-05	0.0972998
5e-05	0.0760417
5.2e-05	0.0576824
5.4e-05	0.0341696
5.6e-05	0.0109789
5.8e-05	-0.00995709
6e-05	-0.0318594
6.2e-05	-0.0495745
6.4e-05	-0.0650349
6.6e-05	-0.079207
6.8e-05	-0.0901582
7e-05	-0.0962779
7.2e-05	-0.0998209
7.4e-05	-0.101431
7.6e-05	-0.0994988
7.8e-05	-0.0943454
8e-05	-0.0872593
8.2e-05	-0.0785628
8.4e-05	-0.0640687
8.6e-05	-0.0521512
8.8e-05	-0.0344361
9e-05	-0.0176873
9.2e-05	-0.00222687
9.4e-05	0.0103347
9.6e-05	0.0261173
9.8e-05	0.0370684
0.0001	0.0489859
0.000102	0.0557498
0.000104	0.0618696
0.000106	0.0663789
0.000108	0.0686335
0.00011	0.0663789
0.000112	0.0650905
0.000114	0.0551056
0.000116	0.0505963
0.000118	0.0415777
0.00012	0.035458
0.000122	0.0219301
0.000124	0.0103347
0.000126	0.000994059
0.000128	-0.009635
0.00013	-0.0186536
0.000132	-0.0289606
0.000134	-0.0357245
0.000136	-0.0434547
0.000138	-0.0466757
0.00014	-0.0473198
0.000142	-0.0482861
0.000144	-0.0482861
0.000146	-0.0440989
0.000148	-0.0434547
0.00015	-0.0386233
0.000152	-0.0321815
0.000154	-0.0241292
0.000156	-0.0154327
0.000158	-0.00931291
0.00016	-0.00190477
0.000162	0.00711382
0.000164	0.0135557
0.000166	0.0174208
0.000168	0.0232185
0.00017	0.0270836
0.000172	0.0296603
0.000174	0.0306266
0.000176	0.0303045
0.000178	0.0290161
0.00018	0.0290161
0.000182	0.0232185
0.000184	0.0203196
0.000186	0.0151661
0.000188	0.0103347
0.00019	0.00646963
0.000192	-0.000616404
0.000194	-0.00480361
0.000196	-0.0102792
0.000198	-0.0144664
0.0002	-0.0176873
0.000202	-0.0215524
0.000204	-0.0231629
0.000206	-0.0241292
0.000208	-0.0254175
0.00021	-0.0241292
0.000212	-0.0215524
0.000214	-0.0238071
0.000216	-0.0186536
0.000218	-0.016721
0.00022	-0.0128559
0.000222	-0.009635
0.000224	-0.0051257
0.000226	0.000994059
0.000228	0.0035708
0.00023	0.00840219
0.000232	0.00872428
0.000234	0.0109789
0.000236	0.0125894
0.000238	0.0129115
0.00024	0.0154882
0.000242	0.0125894
0.000244	0.0187092
0.000246	0.0138778
0.000248	0.00840219
0.00025	0.00775801
0.000252	0.00679173
0.000254	0.0035708
0.000256	0.000349874
0.000258	-0.00222687
0.00026	-0.00480361
0.000262	-0.00802454
0.000264	-0.00834663
0.000266	-0.00995709
0.000268	-0.0112455
0.00027	-0.0151106
0.000272	-0.0125338
0.000274	-0.0128559
0.000276	-0.013178
0.000278	-0.013178
0.00028	-0.00931291
0.000282	-0.0112455
0.000284	-0.00931291
0.000286	-0.00544779
0.000288	-0.00383733
0.00029	-0.000294312
0.000292	0.000671966
0.000294	0.00260452
0.000296	0.00228243
0.000298	0.00646963
0.0003	0.00743591
0.000302	0.00389289
0.000304	0.0080801
0.000306	0.00518126
0.000308	0.00614754
0.00031	0.00550336
0.000312	0.00485917
0.000314	0.00421499
0.000316	0.00228243
0.000318	0.00260452
0.00032	-0.00222687
0.000322	2.78e-05
0.000324	-0.000616404
0.000326	-0.00351524
0.000328	-0.00609198
0.00033	-0.00415942
0.000332	-0.00544779
0.000334	-0.00641407
0.000336	-0.00705826
0.000338	-0.00866872
0.00034	-0.00705826
0.000342	-0.00802454
0.000344	-0.00770244
0.000346	-0.00254896
0.000348	-0.0051257
0.00035	-0.000938497
0.000352	-0.00158268
0.000354	-0.000938497
0.000356	0.000349874
0.000358	0.00131615
0.00036	-0.00254896
0.000362	0.00421499
0.000364	0.00292662
0.000366	0.00196034
0.000368	0.00260452
0.00037	0.00324871
0.000372	0.00292662
0.000374	0.00324871
0.000376	0.000349874
0.000378	0.00196034
0.00038	0.000994059
0.000382	-0.00126059
0.000384	-0.00287105
0.000386	-0.000938497
0.000388	-0.00190477
0.00039	-0.0051257
0.000392	-0.00319315
0.000394	-0.00480361
0.000396	-0.00480361
0.000398	-0.00287105
0.0004	-0.00319315
